id,title,url,headline,instructor,rating,num_reviews,num_subscribers,num_lectures,content_length,level,is_paid,last_update,published_time,image,topic
2776760,100 Days of Code™: The Complete Python Pro Bootcamp,https://www.udemy.com/course/100-days-of-code/,"Master Python by building 100 projects in 100 days. Learn data science, automation, build websites, games and apps!","Dr. Angela Yu, Developer and Lead Instructor",4.6837215,415285,1749216,600,56.5 hours,All Levels,True,2026-02-28,2020-10-30T17:18:33Z,https://img-c.udemycdn.com/course/240x135/2776760_f176_10.jpg,python
567828,The Complete Python Bootcamp From Zero to Hero in Python,https://www.udemy.com/course/complete-python-bootcamp/,Learn Python like a Professional  Start from the basics and go all the way to creating your own applications and games,Jose Portilla,4.598396,557325,2135345,170,22.5 hours,All Levels,True,2025-08-07,2015-10-12T21:42:53Z,https://img-c.udemycdn.com/course/240x135/567828_67d0.jpg,python
543600,Automate the Boring Stuff with Python Programming,https://www.udemy.com/course/automate/,"A practical programming course for office workers, academics, and administrators who want to improve their productivity.",Al Sweigart,4.601973,118758,1160922,51,9.5 hours,All Levels,True,2023-02-01,2015-09-21T21:10:01Z,https://img-c.udemycdn.com/course/240x135/543600_64d1_4.jpg,python
903744,Python for Data Science and Machine Learning Bootcamp,https://www.udemy.com/course/python-for-data-science-and-machine-learning-bootcamp/,"Learn how to use NumPy, Pandas, Seaborn , Matplotlib , Plotly , Scikit-Learn , Machine Learning, Tensorflow , and more!",Jose Portilla,4.588887,157289,804727,165,25 hours,All Levels,True,2020-05-03,2016-09-18T17:36:23Z,https://img-c.udemycdn.com/course/240x135/903744_8eb2.jpg,python
6258083,Complete Python with AI Skills to Get Your Dream IT Job,https://www.udemy.com/course/complete-python-with-ai-skills-to-get-your-dream-it-job/,"Master Python for Data Science, AI, Machine Learning, Web Development, Game Development, Cybersecurity, and GUI!",Imran Afzal,4.5435877,720,4930,361,40.5 hours,All Levels,True,2026-02-07,2025-08-03T21:03:24Z,https://img-c.udemycdn.com/course/240x135/6258083_9a52_4.jpg,python
6761999,PYTHON: Python Programming (FROM ZERO TO YOUR FIRST JOB),https://www.udemy.com/course/python-python-programming-from-zero-to-your-first-job/,"PYTHON 4 IN 1: Basic, Intermediate, Advanced, Super Advanced (+first job). Start your career as a Python developer.",Marcelo PYTHON: Python Programming (FROM ZERO TO YOUR FIRST JOB),4.50299,157,446,92,9.5 hours,All Levels,True,2025-09-03,2025-08-28T09:00:42Z,https://img-c.udemycdn.com/course/240x135/6761999_5277_2.jpg,python
6629195,The Ultimate Python Bootcamp: Learn by Building 50 Projects,https://www.udemy.com/course/100-days-of-python/,Only Python course that you need,Hitesh Choudhary,4.5985136,2033,10883,153,30.5 hours,All Levels,True,2025-11-23,2025-06-26T15:15:26Z,https://img-c.udemycdn.com/course/240x135/6629195_fdfd_3.jpg,python
6790701,Python Data Structures and Algorithms: Complete Guide,https://www.udemy.com/course/python-data-structures-and-algorithms-complete-guide/,"Understand the algorithms, performance, and implementation of important data structures. Use advanced Python techniques.",Tim Buchalka,4.544675,102,2134,193,24.5 hours,Intermediate,True,2025-12-01,2025-10-23T15:05:35Z,https://img-c.udemycdn.com/course/240x135/6790701_1b99.jpg,python
4398404,Learn Python Programming - Beginner to Master,https://www.udemy.com/course/learn-python-with-abdul-bari/,Become a Python Expert. for Both Academics and Industry.  100+ Challenges,Abdul Bari,4.6267586,13243,58738,354,61.5 hours,All Levels,True,2026-01-30,2023-04-04T07:30:20Z,https://img-c.udemycdn.com/course/240x135/4398404_2f8f_2.jpg,python
629302,Learn Python Programming Masterclass,https://www.udemy.com/course/python-the-complete-python-developer-course/,This Python For Beginners Course Teaches You The Python Language  Fast.  Includes Python Online Training With Python 3,Tim Buchalka,4.6800966,105379,439296,487,61.5 hours,All Levels,True,2026-02-16,2015-11-06T18:04:11Z,https://img-c.udemycdn.com/course/240x135/629302_8a2d_2.jpg,python
692188,Python Mega Course: Build 20 Real-World Apps and AI Agents,https://www.udemy.com/course/the-python-mega-course/,Learn Python from Beginner to Pro. Build 20 Real-World Apps with Python Including AI Agents with LangChain.,"Ardit Sulce • 600,000+ Students Worldwide",4.6108656,72815,359141,433,50.5 hours,All Levels,True,2026-02-24,2016-06-08T17:12:30Z,https://img-c.udemycdn.com/course/240x135/692188_9da7_39.jpg,python
7054969,The Complete Python Bootcamp (13Hours): Go from Zero to Hero,https://www.udemy.com/course/the-complete-python-bootcamp-13hours-go-from-zero-to-hero/,"The Only Python Course with 200+ Visual Animations:  Learn Fast, Practice Hard & Build Real-World Projects",Baraa Khatib Salkini,4.8605695,52,458,169,13 hours,All Levels,True,2026-02-24,2026-02-23T08:50:16Z,https://img-c.udemycdn.com/course/240x135/7054969_57d0_2.jpg,python
6912949,Succeed in the Age of AI,https://www.udemy.com/course/the-age-of-ai/,"Learn Faster, Code Better, Achieve More","Dr. Angela Yu, Developer and Lead Instructor",4.616217,2070,13160,13,8.5 hours,All Levels,True,2025-12-02,2025-11-14T08:11:08Z,https://img-c.udemycdn.com/course/240x135/6912949_cc4c_2.jpg,python
1565838,The Complete Full-Stack Web Development Bootcamp,https://www.udemy.com/course/the-complete-web-development-bootcamp/,"Become a Full-Stack Web Developer with just ONE course. HTML, CSS, Javascript, Node, React, PostgreSQL, Web3 and DApps","Dr. Angela Yu, Developer and Lead Instructor",4.68054,465772,1538557,374,62 hours,All Levels,True,2025-11-24,2018-10-25T21:34:15Z,https://img-c.udemycdn.com/course/240x135/1565838_e54e_18.jpg,python
851712,The Complete JavaScript Course 2025: From Zero to Expert!,https://www.udemy.com/course/the-complete-javascript-course/,"The modern JavaScript course for everyone! Master JavaScript with projects, challenges and theory. Many courses in one!",Jonas Schmedtmann,4.699427,231364,1018696,332,71 hours,All Levels,True,2025-10-24,2016-10-14T22:52:23Z,https://img-c.udemycdn.com/course/240x135/851712_fc61_6.jpg,javascript
2508942,JavaScript - The Complete Guide (Beginner + Advanced),https://www.udemy.com/course/javascript-the-complete-guide-2020-beginner-advanced/,Modern JavaScript from the beginning - all the way up to JS expert level! THE must-have JavaScript resource in 2026.,Academind by Maximilian Schwarzmüller,4.537751,33104,177388,617,52.5 hours,All Levels,True,2026-01-16,2019-10-29T16:57:32Z,https://img-c.udemycdn.com/course/240x135/2508942_11d3_3.jpg,javascript
1743420,JavaScript Basics for Beginners,https://www.udemy.com/course/javascript-basics-for-beginners/,JavaScript - Master the Fundamentals in 6 Hours,Mosh Hamedani,4.6024175,46578,179665,104,6.5 hours,Beginner,True,2018-06-11,2018-06-12T17:43:57Z,https://img-c.udemycdn.com/course/240x135/1743420_0062.jpg,javascript
861624,ES6 Javascript: The Complete Developer's Guide,https://www.udemy.com/course/javascript-es6-tutorial/,ES6 Javascript Development from scratch.  Get practice with live examples and learn exactly where to apply ES6 features.,Stephen Grider,4.526625,15079,64428,69,6.5 hours,Beginner,True,2026-02-03,2016-07-12T15:29:32Z,https://img-c.udemycdn.com/course/240x135/861624_864d_2.jpg,javascript
6587049,Learn JavaScript in 2 Weeks (Complete JavaScript Bootcamp),https://www.udemy.com/course/javascript-course-coding2go/,Build Dynamic and Interactive Websites with JavaScript. Learn the Basics fast & start building projects today!,Fabian & Pavel Coding2GO,4.691963,159,712,157,8.5 hours,All Levels,True,2025-09-28,2025-06-06T20:53:16Z,https://img-c.udemycdn.com/course/240x135/6587049_c869.jpg,javascript
2634490,The Modern Javascript Bootcamp Course,https://www.udemy.com/course/javascript-beginners-complete-tutorial/,The most up-to-date JS resource online! Master Javascript by building a beautiful portfolio of projects!,Colt Steele,4.5072436,13146,73187,484,52 hours,All Levels,True,2026-02-03,2019-11-19T02:46:54Z,https://img-c.udemycdn.com/course/240x135/2634490_e343_3.jpg,javascript
1463348,Modern JavaScript From The Beginning 2.0 (Just Updated),https://www.udemy.com/course/modern-javascript-from-the-beginning/,A 40-hour master course to take you from beginner to advanced JavaScript,Brad Traversy,4.7262354,36125,127733,285,40 hours,All Levels,True,2025-10-13,2017-12-10T03:55:37Z,https://img-c.udemycdn.com/course/240x135/1463348_52a4_4.jpg,javascript
6981579,JavaScript Fundamentals for QA & Automation Testers,https://www.udemy.com/course/javascript-fundamentals-for-qa-automation-testers/,"Learn core JavaScript concepts every tester needs for automation tools like Playwright, Cypress & Selenium",Lucky Trainings,4.8059244,33,444,65,8 hours,Beginner,True,2026-02-04,2025-12-26T02:39:20Z,https://img-c.udemycdn.com/course/240x135/6981579_c2be_2.jpg,javascript
4649166,JavaScript Unit Testing - The Practical Guide,https://www.udemy.com/course/javascript-unit-testing-the-practical-guide/,Learn how to write automated tests (unit & integration tests) for your JavaScript projects with Vitest & Jest.,Academind by Maximilian Schwarzmüller,4.584567,5321,31955,93,5.5 hours,Beginner,True,2025-04-07,2022-05-03T15:32:41Z,https://img-c.udemycdn.com/course/240x135/4649166_678c_2.jpg,javascript
7023779,Javascript Programming Course Build 100 Projects in 100 Days,https://www.udemy.com/course/javascript-programming-course-build-100-projects-in-100-days/,Learn JavaScript from scratch by building real-world projects step by step in 100 days,Vijay Kumar,4.520546,21,3899,383,46.5 hours,Beginner,True,2026-01-24,2026-01-25T07:03:08Z,https://img-c.udemycdn.com/course/240x135/7023779_38cb_3.jpg,javascript
3671332,"50 Projects In 50 Days - HTML, CSS & JavaScript",https://www.udemy.com/course/50-projects-50-days/,"Sharpen your skills by building 50+ quick, unique and fun mini projects",Brad Traversy,4.475605,12796,91370,170,19.5 hours,Beginner,True,2025-07-23,2020-11-30T23:19:29Z,https://img-c.udemycdn.com/course/240x135/3671332_b86a_4.jpg,javascript
5138790,The Fastest Javascript Course: From ZERO to HERO in 6 Hours,https://www.udemy.com/course/javascript-flash-course-beginner-to-advanced/,"Complete Project-Based JavaScript with ES6+, JS Best Practices, HTTP Requests to APIs, JSON and more",Ivan Lourenço Gomes,4.5872583,2952,14240,52,6 hours,Beginner,True,2023-05-30,2023-02-09T22:37:31Z,https://img-c.udemycdn.com/course/240x135/5138790_945a_9.jpg,javascript
4471614,"The Ultimate React Course 2025: React, Next.js, Redux & More",https://www.udemy.com/course/the-ultimate-react-course/,"Master modern React from beginner to advanced! Next.js, Context API, React Query, Redux, Tailwind, advanced patterns",Jonas Schmedtmann,4.7134275,25542,158277,505,84 hours,All Levels,True,2025-05-21,2023-06-05T09:38:17Z,https://img-c.udemycdn.com/course/240x135/4471614_361e_8.jpg,javascript
533682,Java Masterclass 2025: 130+ Hours of Expert Lessons,https://www.udemy.com/course/java-the-complete-java-developer-course/,"Gain real-world experience with OOP, coding exercises, and problem-solving for job-ready Java development skills",Tim Buchalka,4.5828156,212403,944449,738,135.5 hours,All Levels,True,2025-12-21,2015-07-21T22:01:13Z,https://img-c.udemycdn.com/course/240x135/533682_c10c_4.jpg,java
24823,Java Tutorial for Complete Beginners,https://www.udemy.com/course/java-tutorial/,Learn to program using the Java programming language,John Purcell,4.44375,102979,1947631,73,16 hours,All Levels,True,2023-03-19,2012-09-30T20:11:57Z,https://img-c.udemycdn.com/course/240x135/24823_963e_14.jpg,java
6579137,Master Java Design Patterns,https://www.udemy.com/course/master-java-design-patterns/,Learn the Important Patterns Used by Professional Java Developers,Chad Darby,4.651413,51,659,135,11 hours,Intermediate,True,2026-03-05,2025-11-01T14:48:34Z,https://img-c.udemycdn.com/course/240x135/6579137_e43e.jpg,java
6688129,Java Virtual Threads & Structured Concurrency w/ Spring Boot,https://www.udemy.com/course/java-virtual-threads-structured-concurrency-with-spring-boot/,"Java 21 Virtual Threads & Structured Concurrency: Spring Boot Integration, JMeter Load Testing & Monitoring",Ayan Dutta,4.516747,87,783,24,5 hours,All Levels,True,2025-11-24,2025-09-01T16:15:26Z,https://img-c.udemycdn.com/course/240x135/6688129_bd51.jpg,java
1692036,Modern Java: Mastering Features from Java 8 to Java 25,https://www.udemy.com/course/modern-java-learn-java-8-features-by-coding-it/,"""Master Java 8 to Java 25: Functional Programming, Records, Sealed Classes, Pattern Matching, and more through hands-on.",Pragmatic Code School,4.4821386,14700,67644,147,16 hours,All Levels,True,2026-02-22,2018-07-25T21:40:37Z,https://img-c.udemycdn.com/course/240x135/1692036_419c_2.jpg,java
2462140,Learn JAVA Programming - Beginner to Master,https://www.udemy.com/course/java-se-programming/,Deep Dive in Core Java programming -Standard Edition. A Practical approach to learn Java. Become a Java Expert,Abdul Bari,4.5692153,30314,132161,333,61.5 hours,All Levels,True,2025-10-27,2020-08-05T22:25:10Z,https://img-c.udemycdn.com/course/240x135/2462140_b27f_2.jpg,java
1535678,Java Programming for Complete Beginners,https://www.udemy.com/course/java-programming-tutorial-for-beginners/,"Java Programming for Beginners. Learn Core Java, Java Object Oriented Programming and Spring Boot. Get Interview Ready!",in28Minutes Official,4.514941,53321,310439,731,60.5 hours,Beginner,True,2026-01-24,2018-03-05T21:15:04Z,https://img-c.udemycdn.com/course/240x135/1535678_0ce9_8.jpg,java
354176,Selenium WebDriver with Java -Basics to Advanced+Frameworks,https://www.udemy.com/course/selenium-real-time-examplesinterview-questions/,"""TOP RATED  #1 Master SELENIUM java 4 (Latest) course"" -5 Million students learning worldWide with great collaboration",Rahul Shetty Academy,4.6013255,138772,456361,336,56 hours,All Levels,True,2026-01-25,2014-11-25T04:23:50Z,https://img-c.udemycdn.com/course/240x135/354176_fe73_8.jpg,java
358540,Java In-Depth: Become a Complete Java Engineer! [2026],https://www.udemy.com/course/java-in-depth-become-a-complete-java-engineer/,"Java Programming Bootcamp with Spring Boot, Best Practices, Design Rules & Spring Boot Project — Updated for Java 25",Dheeru Mundluru,4.482375,24788,140922,450,84 hours,All Levels,True,2026-03-03,2016-06-06T19:28:18Z,https://img-c.udemycdn.com/course/240x135/358540_d06b_18.jpg,java
5099336,Java for Beginners,https://www.udemy.com/course/java-for-beginners-telusko/,"Java fundamentals, OOP, Exceptions, Threads in Java with Telusko",Navin Reddy,4.563812,5971,48708,118,14.5 hours,Beginner,True,2025-10-13,2023-02-19T23:49:06Z,https://img-c.udemycdn.com/course/240x135/5099336_7855_3.jpg,java
2691654,"Java from Zero to First Job, Practical Guide, 2000+ examples",https://www.udemy.com/course/java-development-for-beginners-learnit/,"Java Core, TDD, Streams, Lambdas, JPA/Hibernate, SQL, Build Tools, Git, Web Servers, HTML,Servlets, JSP, Spring Boot etc",Andrii Piatakha,4.352139,6273,295063,610,172.5 hours,All Levels,True,2026-02-20,2020-05-27T21:34:10Z,https://img-c.udemycdn.com/course/240x135/2691654_2f52_3.jpg,java
3794620,Java Basics for Beginners: Learn Coding with Java,https://www.udemy.com/course/java-programming-for-beginners-learn-coding-with-java/,Learn Java Basics with Real Coding Examples. Become a Java Programmer From Complete Beginner,Victor Gorinov,4.435405,6408,18694,16,2 hours,Beginner,True,2021-05-02,2021-01-26T12:38:10Z,https://img-c.udemycdn.com/course/240x135/3794620_2f4c_3.jpg,java
919872,Android Java Masterclass - Become an App Developer,https://www.udemy.com/course/master-android-7-nougat-java-app-development-step-by-step/,Improve your career options by learning Android app Development. Master Android Studio and build your first app today,Tim Buchalka,4.051799,10737,72708,324,60.5 hours,All Levels,True,2025-04-01,2016-08-21T16:49:12Z,https://img-c.udemycdn.com/course/240x135/919872_ed54_6.jpg,java
6716909,Ultimate Web Development Course 2026 - Build Modern Websites,https://www.udemy.com/course/codewithharry-web-development-course/,"This is the only modern, always up-to-date Web Development course you will ever need.",Haris Ali Khan,4.549844,1505,6171,146,22 hours,All Levels,True,2026-01-05,2025-08-02T11:21:17Z,https://img-c.udemycdn.com/course/240x135/6716909_a768_2.jpg,web-development
6728143,Full Stack Web Development: Complete Web Development Course,https://www.udemy.com/course/full-stack-web-development-complete-web-development-course-o/,"Complete full stack web development going from zero to the most advanced: Html, CSS, Javascript, React, Node and Sql.","Full Stack Web Development Complete full stack web development: mern, python, java, project",4.4467463,129,478,267,27.5 hours,All Levels,True,2025-07-22,2025-07-23T01:29:13Z,https://img-c.udemycdn.com/course/240x135/6728143_0fdb_2.jpg,web-development
6806343,Blazor:  From Beginner To Pro (.NET 8),https://www.udemy.com/course/complete-blazor/,"Become a Full Stack Web Developer using industry leading tools. HTML, CSS, JavaScript, .NET, C#, PostgreSQL, and Blazor.","Bobby Davis, Jr",4.610387,106,888,161,53.5 hours,All Levels,True,2025-10-22,2025-09-17T15:47:31Z,https://img-c.udemycdn.com/course/240x135/6806343_ab34_3.jpg,web-development
625204,The Web Developer Bootcamp 2026,https://www.udemy.com/course/the-web-developer-bootcamp/,"With 10 Hours of React added. Become a Developer With ONE course - HTML, CSS, JavaScript, React, Node, MongoDB and More!",Colt Steele,4.6620636,284893,952301,704,74 hours,All Levels,True,2026-02-23,2015-11-02T21:13:27Z,https://img-c.udemycdn.com/course/240x135/625204_436a_3.jpg,web-development
6932029,AI Web Development & Indie Hacking Bootcamp,https://www.udemy.com/course/ai-web-development-indie-hacking-bootcamp/,Use GitHub Copilot and natural language to go from concept to a live launched web-app!,Brad Schiff,4.713421,38,359,41,7.5 hours,All Levels,True,2025-11-26,2025-11-22T04:49:31Z,https://img-c.udemycdn.com/course/240x135/6932029_db8b.jpg,web-development
6698967,Django & HTMX - Building Hypermedia Web Applications!,https://www.udemy.com/course/django-htmx-hypermedia-web-apps/,"Learn how to build HTMX-driven apps with Django, including WebSocket based apps with django-channels",BugBytes (Lyle),4.868487,94,495,79,11 hours,All Levels,True,2026-01-22,2025-11-03T03:47:33Z,https://img-c.udemycdn.com/course/240x135/6698967_4dce.jpg,web-development
6921735,Minimal API with .NET 10 and C#,https://www.udemy.com/course/minimal-api-net10/,Build modern web APIs using Microsoft’s latest Minimal API framework. | .Net 10 | Minimal API | C# | ASP.NET Core,"Bobby Davis, Jr",4.736006,22,173,44,12.5 hours,All Levels,True,2025-11-20,2025-11-19T22:31:47Z,https://img-c.udemycdn.com/course/240x135/6921735_4cde.jpg,web-development
6586129,Building Amazon Style Full Stack Microservices,https://www.udemy.com/course/building-amazon-style-full-stack-microservices/,"Using .Net 9, Rabbit MQ, Saga Pattern, Outbox,   Angular 20, Docker, Kubernetes, Azure, Service Mesh and many more...",Rahul Sahay,4.625443,109,1833,349,34.5 hours,Beginner,True,2025-11-19,2025-08-20T14:49:47Z,https://img-c.udemycdn.com/course/240x135/6586129_b434.jpg,web-development
6844079,Full Stack Web Development: From Zero to Your First Job 2026,https://www.udemy.com/course/full-stack-web-development-from-zero-to-your-first-job-g/,"Learn web programming and fullstack development, understand frontend, backend, API’S and relational databases.","Full Stack Web Development Complete full stack web development: mern, python, java, project",4.744732,84,170,58,6 hours,All Levels,True,2026-01-03,2025-09-28T10:52:34Z,https://img-c.udemycdn.com/course/240x135/6844079_7d74.jpg,web-development
6035102,Complete web development course,https://www.udemy.com/course/web-dev-master/,"Only web development course that you will need. Covers HTML, CSS, Tailwind, Node, React, MongoDB, Prisma, Deployment etc",Hitesh Choudhary,4.5723596,19628,69390,331,100 hours,All Levels,True,2026-01-15,2024-09-16T10:36:41Z,https://img-c.udemycdn.com/course/240x135/6035102_7d1a.jpg,web-development
7039719,"100 Days of HTML, CSS and JavaScript - Build 100 Projects",https://www.udemy.com/course/100-html-css-js/,Master HTML CSS JavaScript by building 100 real-world projects. From UI components to games to API-powered apps.,Burak Orkmez,4.7191224,23,226,148,24.5 hours,All Levels,True,2026-02-16,2026-02-06T03:27:55Z,https://img-c.udemycdn.com/course/240x135/7039719_ae92.jpg,web-development
6833239,"Data Analytics, Data Science, & Machine Learning - All in 1",https://www.udemy.com/course/data-analytics-data-science-machine-learning-all-in-1/,"From Theory to Hands-on Projects - EVERYTHING to Master Data Analytics, Data Science and Machine Learning in 1 Course.",Analytix AI,4.71857,4165,8937,547,66.5 hours,All Levels,True,2026-02-12,2025-09-27T01:42:25Z,https://img-c.udemycdn.com/course/240x135/6833239_16c7_2.jpg,data-science
6777123,Machine Learning & AI Foundations Course,https://www.udemy.com/course/machine-learning-ai-foundations-course/,"Learn the core concepts of AI & Machine Learning, from basics to real-world applications, step by step",Data Science Academy,4.4708953,170,14505,48,2.5 hours,Beginner,True,2025-08-21,2025-08-21T09:19:21Z,https://img-c.udemycdn.com/course/240x135/6777123_c064_2.jpg,data-science
6824767,Data Science & AI Mastery: From Basics to Deployment,https://www.udemy.com/course/data-science-ai-mastery-from-basics-to-deployment/,"Practical journey into Data Science & AI with real projects, labs, and deployment skills to launch your career",Data Science Academy,4.452488,69,9562,26,3.5 hours,Beginner,True,2025-09-19,2025-09-19T20:19:36Z,https://img-c.udemycdn.com/course/240x135/6824767_6877_2.jpg,data-science
1754098,The Data Science Course: Complete Data Science Bootcamp 2026,https://www.udemy.com/course/the-data-science-course-complete-data-science-bootcamp/,"Complete Data Science Training: Math, Statistics, Python, Advanced Statistics in Python, Machine and Deep Learning",365 Careers,4.541409,160082,795179,525,32 hours,All Levels,True,2026-02-02,2018-06-21T21:27:03Z,https://img-c.udemycdn.com/course/240x135/1754098_e0df_3.jpg,data-science
5993822,"Complete Data Science,Machine Learning,DL,NLP Bootcamp",https://www.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,"Master the theory, practice,and math behind Data Science,Machine Learning,Deep Learning,NLP with end to end projects",Krish Naik,4.5140247,23686,132111,429,99 hours,All Levels,True,2025-07-30,2024-06-04T07:35:02Z,https://img-c.udemycdn.com/course/240x135/5993822_2c2a_7.jpg,data-science
971154,Introduction to Machine Learning for Data Science,https://www.udemy.com/course/machine-learning-for-data-science/,"A primer on Machine Learning for Data Science.  Revealed for everyday people, by the Backyard Data Scientist.",David Valentine,4.558557,16335,72778,62,5.5 hours,Beginner,True,2020-07-29,2016-11-11T15:30:48Z,https://img-c.udemycdn.com/course/240x135/971154_6799_2.jpg,data-science
671576,"Machine Learning, Data Science & AI Engineering with Python",https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,"Complete hands-on deep learning, AI engineering and Generative AI tutorial with data science, Tensorflow, GPT, OpenAI",Sundog Education by Frank Kane,4.573093,36429,241450,151,21 hours,All Levels,True,2026-02-12,2016-02-02T00:11:44Z,https://img-c.udemycdn.com/course/240x135/671576_a272_4.jpg,data-science
513244,Data Science A-Z: Hands-On Exercises & ChatGPT Prize [2026],https://www.udemy.com/course/datascience/,"Learn Data Science step by step through real Analytics examples. Data Mining, Modeling, Tableau Visualization and more!",Kirill Eremenko,4.542641,34795,224056,217,21 hours,All Levels,True,2026-01-05,2015-08-18T20:20:15Z,https://img-c.udemycdn.com/course/240x135/513244_b831_4.jpg,data-science
1298780,Statistics for Data Science and Business Analysis,https://www.udemy.com/course/statistics-for-data-science-and-business-analysis/,"Statistics you need in the office: Descriptive & Inferential statistics, Hypothesis testing, Regression analysis",365 Careers,4.5937467,49334,227867,92,5 hours,All Levels,True,2024-02-21,2017-07-28T04:11:51Z,https://img-c.udemycdn.com/course/240x135/1298780_731f_4.jpg,data-science
